4RTKC, A, 4, -5, -2, 20
W427K, C, 5, -8, -2, 20
4RTKC, A, 4, -5, -2, 20
W427K, D, 5, -26, -2, 20
4RTKC, A, 4, -5, -2, 20
W427K, F, 5, -5, -2, 20
4RTKC, A, 4, -5, -2, 20
D3L1P, B, 3, -5, -2, 20
76AUB, C, 2, -5, -2, 20
D3L1P, D, 3, inf, -2, 20
4RTKC, A, 4, -inf, -2, 20
J3L76, B, 5, -26, -2, 20
4RTKC, A, 4, -26, -2, 20
J3L76, C, 5, -11, -2, 20
4RTKC, A, 4, -11, -2, 20
J3L76, E, 5, -15, -2, 20
4RTKC, A, 4, -11, -2, 20
J3L76, F, 5, -8, -2, 20
4RTKC, A, 4, -8, -2, 20
KCJ04, B, 5, -26, -2, 20
4RTKC, A, 4, -8, -2, 20
KCJ04, D, 5, -29, -2, 20
4RTKC, A, 4, -8, -2, 20
KCJ04, E, 5, -15, -2, 20
4RTKC, A, 4, -8, -2, 20
KCJ04, F, 5, -8, -2, 20
4RTKC, A, 4, -8, -2, 20
VCIBQ, A, 5, -21, -2, 20
4RTKC, A, 4, -8, -2, 20
VCIBQ, B, 5, -26, -2, 20
4RTKC, A, 4, -8, -2, 20
VCIBQ, F, 5, -8, -2, 20
4RTKC, A, 4, -8, -2, 20
W427K, B, 5, -26, -2, 20
4RTKC, A, 4, -8, -2, 20
W427K, C, 5, -11, -2, 20
4RTKC, A, 4, -8, -2, 20
W427K, D, 5, -29, -2, 20
4RTKC, A, 4, -8, -2, 20
W427K, F, 5, -8, -2, 20
4RTKC, A, 4, -8, -2, 20
D3L1P, D, 3, -8, -2, 20
76AUB, C, 2, -5, -2, 20
D3L1P, E, 3, inf, -2, 20
4RTKC, A, 4, -inf, -2, 20
J3L76, B, 5, -12, -2, 20
4RTKC, A, 4, -12, -2, 20
J3L76, C, 5, 3, -2, 20
4RTKC, A, 4, 3, 3, 20
J3L76, D, 5, -15, 3, 20
4RTKC, A, 4, 3, 3, 20
J3L76, F, 5, 6, 3, 20
4RTKC, A, 4, 6, 6, 20
KCJ04, B, 5, -12, 6, 20
4RTKC, A, 4, 6, 6, 20
KCJ04, D, 5, -15, 6, 20
4RTKC, A, 4, 6, 6, 20
KCJ04, E, 5, -1, 6, 20
4RTKC, A, 4, 6, 6, 20
KCJ04, F, 5, 6, 6, 20
4RTKC, A, 4, 6, 6, 20
VCIBQ, A, 5, -7, 6, 20
4RTKC, A, 4, 6, 6, 20
VCIBQ, B, 5, -12, 6, 20
4RTKC, A, 4, 6, 6, 20
VCIBQ, D, 5, -15, 6, 20
4RTKC, A, 4, 6, 6, 20
VCIBQ, F, 5, 6, 6, 20
4RTKC, A, 4, 6, 6, 20
W427K, B, 5, -12, 6, 20
4RTKC, A, 4, 6, 6, 20
W427K, C, 5, 3, 6, 20
4RTKC, A, 4, 6, 6, 20
W427K, D, 5, -15, 6, 20
4RTKC, A, 4, 6, 6, 20
W427K, F, 5, 6, 6, 20
4RTKC, A, 4, 6, 6, 20
D3L1P, E, 3, 6, -2, 6
4RTKC, B, 4, -inf, -2, 6
J3L76, B, 5, 1, -2, 6
4RTKC, B, 4, 1, 1, 6
J3L76, C, 5, 16, 1, 6
4RTKC, B, 4, 16, 1, 6
D3L1P, E, 3, 6, -2, 6
4RTKC, C, 4, -inf, -2, 6
J3L76, B, 5, -16, -2, 6
4RTKC, C, 4, -16, -2, 6
J3L76, C, 5, -1, -2, 6
4RTKC, C, 4, -1, -1, 6
J3L76, D, 5, -19, -1, 6
4RTKC, C, 4, -1, -1, 6
J3L76, F, 5, 2, -1, 6
4RTKC, C, 4, 2, 2, 6
KCJ04, A, 5, -11, 2, 6
4RTKC, C, 4, 2, 2, 6
KCJ04, B, 5, -16, 2, 6
4RTKC, C, 4, 2, 2, 6
KCJ04, D, 5, -19, 2, 6
4RTKC, C, 4, 2, 2, 6
KCJ04, E, 5, -5, 2, 6
4RTKC, C, 4, 2, 2, 6
KCJ04, F, 5, 2, 2, 6
4RTKC, C, 4, 2, 2, 6
VCIBQ, A, 5, -11, 2, 6
4RTKC, C, 4, 2, 2, 6
VCIBQ, B, 5, -16, 2, 6
4RTKC, C, 4, 2, 2, 6
VCIBQ, D, 5, -19, 2, 6
4RTKC, C, 4, 2, 2, 6
VCIBQ, F, 5, 2, 2, 6
4RTKC, C, 4, 2, 2, 6
W427K, B, 5, -16, 2, 6
4RTKC, C, 4, 2, 2, 6
W427K, C, 5, -1, 2, 6
4RTKC, C, 4, 2, 2, 6
W427K, D, 5, -19, 2, 6
4RTKC, C, 4, 2, 2, 6
W427K, F, 5, 2, 2, 6
4RTKC, C, 4, 2, 2, 6
D3L1P, E, 3, 2, -2, 2
4RTKC, D, 4, -inf, -2, 2
J3L76, B, 5, -11, -2, 2
4RTKC, D, 4, -11, -2, 2
J3L76, C, 5, 4, -2, 2
4RTKC, D, 4, 4, -2, 2
D3L1P, E, 3, 2, -2, 2
4RTKC, F, 4, -inf, -2, 2
J3L76, B, 5, -22, -2, 2
4RTKC, F, 4, -22, -2, 2
J3L76, C, 5, -7, -2, 2
4RTKC, F, 4, -7, -2, 2
J3L76, D, 5, -25, -2, 2
4RTKC, F, 4, -7, -2, 2
J3L76, F, 5, -4, -2, 2
4RTKC, F, 4, -4, -2, 2
KCJ04, A, 5, -17, -2, 2
4RTKC, F, 4, -4, -2, 2
KCJ04, B, 5, -22, -2, 2
4RTKC, F, 4, -4, -2, 2
KCJ04, D, 5, -25, -2, 2
4RTKC, F, 4, -4, -2, 2
KCJ04, E, 5, -11, -2, 2
4RTKC, F, 4, -4, -2, 2
VCIBQ, A, 5, -17, -2, 2
4RTKC, F, 4, -4, -2, 2
VCIBQ, B, 5, -22, -2, 2
4RTKC, F, 4, -4, -2, 2
VCIBQ, D, 5, -25, -2, 2
4RTKC, F, 4, -4, -2, 2
VCIBQ, F, 5, -4, -2, 2
4RTKC, F, 4, -4, -2, 2
W427K, B, 5, -22, -2, 2
4RTKC, F, 4, -4, -2, 2
W427K, C, 5, -7, -2, 2
4RTKC, F, 4, -4, -2, 2
W427K, D, 5, -25, -2, 2
4RTKC, F, 4, -4, -2, 2
W427K, F, 5, -4, -2, 2
4RTKC, F, 4, -4, -2, 2
D3L1P, E, 3, -4, -2, 2
76AUB, C, 2, -4, -2, 20
D3L1P, F, 3, inf, -2, 20
4RTKC, A, 4, -inf, -2, 20
J3L76, B, 5, -5, -2, 20
4RTKC, A, 4, -5, -2, 20
J3L76, C, 5, 10, -2, 20
4RTKC, A, 4, 10, 10, 20
J3L76, D, 5, -8, 10, 20
4RTKC, A, 4, 10, 10, 20
J3L76, E, 5, 6, 10, 20
4RTKC, A, 4, 10, 10, 20
KCJ04, B, 5, -5, 10, 20
4RTKC, A, 4, 10, 10, 20
KCJ04, D, 5, -8, 10, 20
4RTKC, A, 4, 10, 10, 20
KCJ04, E, 5, 6, 10, 20
4RTKC, A, 4, 10, 10, 20
KCJ04, F, 5, 13, 10, 20
4RTKC, A, 4, 13, 13, 20
VCIBQ, A, 5, 0, 13, 20
4RTKC, A, 4, 13, 13, 20
VCIBQ, B, 5, -5, 13, 20
4RTKC, A, 4, 13, 13, 20
VCIBQ, D, 5, -8, 13, 20
4RTKC, A, 4, 13, 13, 20
W427K, B, 5, -5, 13, 20
4RTKC, A, 4, 13, 13, 20
W427K, C, 5, 10, 13, 20
4RTKC, A, 4, 13, 13, 20
W427K, D, 5, -8, 13, 20
4RTKC, A, 4, 13, 13, 20
W427K, F, 5, 13, 13, 20
4RTKC, A, 4, 13, 13, 20
D3L1P, F, 3, 13, -2, 13
4RTKC, B, 4, -inf, -2, 13
J3L76, B, 5, 8, -2, 13
4RTKC, B, 4, 8, 8, 13
J3L76, C, 5, 23, 8, 13
4RTKC, B, 4, 23, 8, 13
D3L1P, F, 3, 13, -2, 13
4RTKC, C, 4, -inf, -2, 13
J3L76, B, 5, -9, -2, 13
4RTKC, C, 4, -9, -2, 13
J3L76, C, 5, 6, -2, 13
4RTKC, C, 4, 6, 6, 13
J3L76, D, 5, -12, 6, 13
4RTKC, C, 4, 6, 6, 13
J3L76, E, 5, 2, 6, 13
4RTKC, C, 4, 6, 6, 13
KCJ04, A, 5, -4, 6, 13
4RTKC, C, 4, 6, 6, 13
KCJ04, B, 5, -9, 6, 13
4RTKC, C, 4, 6, 6, 13
KCJ04, D, 5, -12, 6, 13
4RTKC, C, 4, 6, 6, 13
KCJ04, E, 5, 2, 6, 13
4RTKC, C, 4, 6, 6, 13
KCJ04, F, 5, 9, 6, 13
4RTKC, C, 4, 9, 9, 13
VCIBQ, A, 5, -4, 9, 13
4RTKC, C, 4, 9, 9, 13
VCIBQ, B, 5, -9, 9, 13
4RTKC, C, 4, 9, 9, 13
VCIBQ, D, 5, -12, 9, 13
4RTKC, C, 4, 9, 9, 13
W427K, B, 5, -9, 9, 13
4RTKC, C, 4, 9, 9, 13
W427K, C, 5, 6, 9, 13
4RTKC, C, 4, 9, 9, 13
W427K, D, 5, -12, 9, 13
4RTKC, C, 4, 9, 9, 13
W427K, F, 5, 9, 9, 13
4RTKC, C, 4, 9, 9, 13
D3L1P, F, 3, 9, -2, 9
4RTKC, D, 4, -inf, -2, 9
J3L76, B, 5, -4, -2, 9
4RTKC, D, 4, -4, -2, 9
J3L76, C, 5, 11, -2, 9
4RTKC, D, 4, 11, -2, 9
D3L1P, F, 3, 9, -2, 9
4RTKC, E, 4, -inf, -2, 9
J3L76, B, 5, 6, -2, 9
4RTKC, E, 4, 6, 6, 9
J3L76, C, 5, 21, 6, 9
4RTKC, E, 4, 21, 6, 9
D3L1P, F, 3, 9, -2, 9
J3L76, B, 4, -inf, -2, 9
4RTKC, A, 5, 13, -2, 9
J3L76, B, 4, 13, -2, 9
D3L1P, F, 3, 9, -2, 9
J3L76, C, 4, -inf, -2, 9
4RTKC, A, 5, -4, -2, 9
J3L76, C, 4, -4, -2, 9
4RTKC, B, 5, -9, -2, 9
J3L76, C, 4, -4, -2, 9
4RTKC, C, 5, 6, -2, 9
J3L76, C, 4, 6, 6, 9
4RTKC, D, 5, -12, 6, 9
J3L76, C, 4, 6, 6, 9
4RTKC, E, 5, 2, 6, 9
J3L76, C, 4, 6, 6, 9
KCJ04, A, 5, -4, 6, 9
J3L76, C, 4, 6, 6, 9
KCJ04, B, 5, -9, 6, 9
J3L76, C, 4, 6, 6, 9
KCJ04, D, 5, -12, 6, 9
J3L76, C, 4, 6, 6, 9
KCJ04, E, 5, 2, 6, 9
J3L76, C, 4, 6, 6, 9
KCJ04, F, 5, 9, 6, 9
J3L76, C, 4, 9, 6, 9
D3L1P, F, 3, 9, -2, 9
J3L76, D, 4, -inf, -2, 9
4RTKC, A, 5, 1, -2, 9
J3L76, D, 4, 1, 1, 9
4RTKC, B, 5, -4, 1, 9
J3L76, D, 4, 1, 1, 9
4RTKC, C, 5, 11, 1, 9
J3L76, D, 4, 11, 1, 9
D3L1P, F, 3, 9, -2, 9
J3L76, E, 4, -inf, -2, 9
4RTKC, A, 5, 11, -2, 9
J3L76, E, 4, 11, -2, 9
D3L1P, F, 3, 9, -2, 9
KCJ04, A, 4, -inf, -2, 9
4RTKC, B, 5, -5, -2, 9
KCJ04, A, 4, -5, -2, 9
4RTKC, C, 5, 10, -2, 9
KCJ04, A, 4, 10, -2, 9
D3L1P, F, 3, 9, -2, 9
KCJ04, B, 4, -inf, -2, 9
4RTKC, A, 5, 13, -2, 9
KCJ04, B, 4, 13, -2, 9
D3L1P, F, 3, 9, -2, 9
KCJ04, D, 4, -inf, -2, 9
4RTKC, A, 5, 1, -2, 9
KCJ04, D, 4, 1, 1, 9
4RTKC, B, 5, -4, 1, 9
KCJ04, D, 4, 1, 1, 9
4RTKC, C, 5, 11, 1, 9
KCJ04, D, 4, 11, 1, 9
D3L1P, F, 3, 9, -2, 9
KCJ04, E, 4, -inf, -2, 9
4RTKC, A, 5, 11, -2, 9
KCJ04, E, 4, 11, -2, 9
D3L1P, F, 3, 9, -2, 9
KCJ04, F, 4, -inf, -2, 9
4RTKC, A, 5, -10, -2, 9
KCJ04, F, 4, -10, -2, 9
4RTKC, B, 5, -15, -2, 9
KCJ04, F, 4, -10, -2, 9
4RTKC, C, 5, 0, -2, 9
KCJ04, F, 4, 0, 0, 9
4RTKC, D, 5, -18, 0, 9
KCJ04, F, 4, 0, 0, 9
4RTKC, E, 5, -4, 0, 9
KCJ04, F, 4, 0, 0, 9
J3L76, B, 5, -15, 0, 9
KCJ04, F, 4, 0, 0, 9
J3L76, C, 5, 0, 0, 9
KCJ04, F, 4, 0, 0, 9
J3L76, D, 5, -18, 0, 9
KCJ04, F, 4, 0, 0, 9
J3L76, E, 5, -4, 0, 9
KCJ04, F, 4, 0, 0, 9
VCIBQ, A, 5, -10, 0, 9
KCJ04, F, 4, 0, 0, 9
VCIBQ, B, 5, -15, 0, 9
KCJ04, F, 4, 0, 0, 9
VCIBQ, D, 5, -18, 0, 9
KCJ04, F, 4, 0, 0, 9
W427K, B, 5, -15, 0, 9
KCJ04, F, 4, 0, 0, 9
W427K, C, 5, 0, 0, 9
KCJ04, F, 4, 0, 0, 9
W427K, D, 5, -18, 0, 9
KCJ04, F, 4, 0, 0, 9
D3L1P, F, 3, 0, -2, 0
VCIBQ, A, 4, -inf, -2, 0
4RTKC, A, 5, 0, -2, 0
VCIBQ, A, 4, 0, -2, 0
D3L1P, F, 3, 0, -2, 0
VCIBQ, B, 4, -inf, -2, 0
4RTKC, A, 5, 13, -2, 0
VCIBQ, B, 4, 13, -2, 0
D3L1P, F, 3, 0, -2, 0
VCIBQ, D, 4, -inf, -2, 0
4RTKC, A, 5, 1, -2, 0
VCIBQ, D, 4, 1, -2, 0
D3L1P, F, 3, 0, -2, 0
W427K, B, 4, -inf, -2, 0
4RTKC, A, 5, 13, -2, 0
W427K, B, 4, 13, -2, 0
D3L1P, F, 3, 0, -2, 0
W427K, C, 4, -inf, -2, 0
4RTKC, A, 5, -4, -2, 0
W427K, C, 4, -4, -2, 0
4RTKC, B, 5, -9, -2, 0
W427K, C, 4, -4, -2, 0
4RTKC, C, 5, 6, -2, 0
W427K, C, 4, 6, -2, 0
D3L1P, F, 3, 0, -2, 0
W427K, D, 4, -inf, -2, 0
4RTKC, A, 5, 1, -2, 0
W427K, D, 4, 1, -2, 0
D3L1P, F, 3, 0, -2, 0
W427K, F, 4, -inf, -2, 0
4RTKC, A, 5, -10, -2, 0
W427K, F, 4, -10, -2, 0
4RTKC, B, 5, -15, -2, 0
W427K, F, 4, -10, -2, 0
4RTKC, C, 5, 0, -2, 0
W427K, F, 4, 0, -2, 0
D3L1P, F, 3, 0, -2, 0
76AUB, C, 2, 0, 0, 20
J3L76, B, 3, inf, 0, 20
D3L1P, D, 4, -inf, 0, 20
4RTKC, A, 5, -17, 0, 20
D3L1P, D, 4, -17, 0, 20
4RTKC, B, 5, -22, 0, 20
D3L1P, D, 4, -17, 0, 20
4RTKC, C, 5, -7, 0, 20
D3L1P, D, 4, -7, 0, 20
4RTKC, E, 5, -11, 0, 20
D3L1P, D, 4, -7, 0, 20
4RTKC, F, 5, -4, 0, 20
D3L1P, D, 4, -4, 0, 20
KCJ04, A, 5, -17, 0, 20
D3L1P, D, 4, -4, 0, 20
KCJ04, B, 5, -22, 0, 20
D3L1P, D, 4, -4, 0, 20
KCJ04, D, 5, -25, 0, 20
D3L1P, D, 4, -4, 0, 20
KCJ04, E, 5, -11, 0, 20
D3L1P, D, 4, -4, 0, 20
KCJ04, F, 5, -4, 0, 20
D3L1P, D, 4, -4, 0, 20
VCIBQ, A, 5, -17, 0, 20
D3L1P, D, 4, -4, 0, 20
VCIBQ, B, 5, -22, 0, 20
D3L1P, D, 4, -4, 0, 20
VCIBQ, F, 5, -4, 0, 20
D3L1P, D, 4, -4, 0, 20
W427K, B, 5, -22, 0, 20
D3L1P, D, 4, -4, 0, 20
W427K, C, 5, -7, 0, 20
D3L1P, D, 4, -4, 0, 20
W427K, D, 5, -25, 0, 20
D3L1P, D, 4, -4, 0, 20
W427K, F, 5, -4, 0, 20
D3L1P, D, 4, -4, 0, 20
J3L76, B, 3, -4, 0, 20
76AUB, C, 2, 0, 0, 20
J3L76, C, 3, inf, 0, 20
D3L1P, B, 4, -inf, 0, 20
4RTKC, A, 5, 10, 0, 20
D3L1P, B, 4, 10, 10, 20
4RTKC, C, 5, 20, 10, 20
D3L1P, B, 4, 20, 10, 20
J3L76, C, 3, 20, 0, 20
D3L1P, D, 4, -inf, 0, 20
4RTKC, A, 5, -2, 0, 20
D3L1P, D, 4, -2, 0, 20
4RTKC, B, 5, -7, 0, 20
D3L1P, D, 4, -2, 0, 20
4RTKC, C, 5, 8, 0, 20
D3L1P, D, 4, 8, 8, 20
4RTKC, E, 5, 4, 8, 20
D3L1P, D, 4, 8, 8, 20
4RTKC, F, 5, 11, 8, 20
D3L1P, D, 4, 11, 11, 20
KCJ04, A, 5, -2, 11, 20
D3L1P, D, 4, 11, 11, 20
KCJ04, B, 5, -7, 11, 20
D3L1P, D, 4, 11, 11, 20
KCJ04, D, 5, -10, 11, 20
D3L1P, D, 4, 11, 11, 20
KCJ04, E, 5, 4, 11, 20
D3L1P, D, 4, 11, 11, 20
KCJ04, F, 5, 11, 11, 20
D3L1P, D, 4, 11, 11, 20
VCIBQ, A, 5, -2, 11, 20
D3L1P, D, 4, 11, 11, 20
VCIBQ, B, 5, -7, 11, 20
D3L1P, D, 4, 11, 11, 20
VCIBQ, F, 5, 11, 11, 20
D3L1P, D, 4, 11, 11, 20
W427K, B, 5, -7, 11, 20
D3L1P, D, 4, 11, 11, 20
W427K, C, 5, 8, 11, 20
D3L1P, D, 4, 11, 11, 20
W427K, D, 5, -10, 11, 20
D3L1P, D, 4, 11, 11, 20
W427K, F, 5, 11, 11, 20
D3L1P, D, 4, 11, 11, 20
J3L76, C, 3, 11, 0, 11
D3L1P, E, 4, -inf, 0, 11
4RTKC, A, 5, 8, 0, 11
D3L1P, E, 4, 8, 8, 11
4RTKC, B, 5, 3, 8, 11
D3L1P, E, 4, 8, 8, 11
4RTKC, C, 5, 18, 8, 11
D3L1P, E, 4, 18, 8, 11
J3L76, C, 3, 11, 0, 11
D3L1P, F, 4, -inf, 0, 11
4RTKC, A, 5, -13, 0, 11
D3L1P, F, 4, -13, 0, 11
4RTKC, B, 5, -18, 0, 11
D3L1P, F, 4, -13, 0, 11
4RTKC, C, 5, -3, 0, 11
D3L1P, F, 4, -3, 0, 11
4RTKC, D, 5, -21, 0, 11
D3L1P, F, 4, -3, 0, 11
4RTKC, E, 5, -7, 0, 11
D3L1P, F, 4, -3, 0, 11
KCJ04, A, 5, -13, 0, 11
D3L1P, F, 4, -3, 0, 11
KCJ04, B, 5, -18, 0, 11
D3L1P, F, 4, -3, 0, 11
KCJ04, D, 5, -21, 0, 11
D3L1P, F, 4, -3, 0, 11
KCJ04, E, 5, -7, 0, 11
D3L1P, F, 4, -3, 0, 11
KCJ04, F, 5, 0, 0, 11
D3L1P, F, 4, 0, 0, 11
VCIBQ, A, 5, -13, 0, 11
D3L1P, F, 4, 0, 0, 11
VCIBQ, B, 5, -18, 0, 11
D3L1P, F, 4, 0, 0, 11
VCIBQ, D, 5, -21, 0, 11
D3L1P, F, 4, 0, 0, 11
W427K, B, 5, -18, 0, 11
D3L1P, F, 4, 0, 0, 11
W427K, C, 5, -3, 0, 11
D3L1P, F, 4, 0, 0, 11
W427K, D, 5, -21, 0, 11
D3L1P, F, 4, 0, 0, 11
W427K, F, 5, 0, 0, 11
D3L1P, F, 4, 0, 0, 11
J3L76, C, 3, 0, 0, 11
76AUB, C, 2, 0, 0, 20
J3L76, D, 3, inf, 0, 20
D3L1P, B, 4, -inf, 0, 20
4RTKC, A, 5, -8, 0, 20
D3L1P, B, 4, -8, 0, 20
4RTKC, C, 5, 2, 0, 20
D3L1P, B, 4, 2, 2, 20
4RTKC, D, 5, -16, 2, 20
D3L1P, B, 4, 2, 2, 20
4RTKC, E, 5, -2, 2, 20
D3L1P, B, 4, 2, 2, 20
4RTKC, F, 5, 5, 2, 20
D3L1P, B, 4, 5, 5, 20
KCJ04, A, 5, -8, 5, 20
D3L1P, B, 4, 5, 5, 20
KCJ04, B, 5, -13, 5, 20
D3L1P, B, 4, 5, 5, 20
KCJ04, D, 5, -16, 5, 20
D3L1P, B, 4, 5, 5, 20
KCJ04, E, 5, -2, 5, 20
D3L1P, B, 4, 5, 5, 20
KCJ04, F, 5, 5, 5, 20
D3L1P, B, 4, 5, 5, 20
VCIBQ, A, 5, -8, 5, 20
D3L1P, B, 4, 5, 5, 20
VCIBQ, D, 5, -16, 5, 20
D3L1P, B, 4, 5, 5, 20
VCIBQ, F, 5, 5, 5, 20
D3L1P, B, 4, 5, 5, 20
W427K, B, 5, -13, 5, 20
D3L1P, B, 4, 5, 5, 20
W427K, C, 5, 2, 5, 20
D3L1P, B, 4, 5, 5, 20
W427K, D, 5, -16, 5, 20
D3L1P, B, 4, 5, 5, 20
W427K, F, 5, 5, 5, 20
D3L1P, B, 4, 5, 5, 20
J3L76, D, 3, 5, 0, 5
D3L1P, E, 4, -inf, 0, 5
4RTKC, A, 5, -10, 0, 5
D3L1P, E, 4, -10, 0, 5
4RTKC, B, 5, -15, 0, 5
D3L1P, E, 4, -10, 0, 5
4RTKC, C, 5, 0, 0, 5
D3L1P, E, 4, 0, 0, 5
4RTKC, D, 5, -18, 0, 5
D3L1P, E, 4, 0, 0, 5
4RTKC, F, 5, 3, 0, 5
D3L1P, E, 4, 3, 3, 5
KCJ04, A, 5, -10, 3, 5
D3L1P, E, 4, 3, 3, 5
KCJ04, B, 5, -15, 3, 5
D3L1P, E, 4, 3, 3, 5
KCJ04, D, 5, -18, 3, 5
D3L1P, E, 4, 3, 3, 5
KCJ04, E, 5, -4, 3, 5
D3L1P, E, 4, 3, 3, 5
KCJ04, F, 5, 3, 3, 5
D3L1P, E, 4, 3, 3, 5
VCIBQ, A, 5, -10, 3, 5
D3L1P, E, 4, 3, 3, 5
VCIBQ, B, 5, -15, 3, 5
D3L1P, E, 4, 3, 3, 5
VCIBQ, D, 5, -18, 3, 5
D3L1P, E, 4, 3, 3, 5
VCIBQ, F, 5, 3, 3, 5
D3L1P, E, 4, 3, 3, 5
W427K, B, 5, -15, 3, 5
D3L1P, E, 4, 3, 3, 5
W427K, C, 5, 0, 3, 5
D3L1P, E, 4, 3, 3, 5
W427K, D, 5, -18, 3, 5
D3L1P, E, 4, 3, 3, 5
W427K, F, 5, 3, 3, 5
D3L1P, E, 4, 3, 3, 5
J3L76, D, 3, 3, 0, 3
D3L1P, F, 4, -inf, 0, 3
4RTKC, A, 5, -31, 0, 3
D3L1P, F, 4, -31, 0, 3
4RTKC, B, 5, -36, 0, 3
D3L1P, F, 4, -31, 0, 3
4RTKC, C, 5, -21, 0, 3
D3L1P, F, 4, -21, 0, 3
4RTKC, D, 5, -39, 0, 3
D3L1P, F, 4, -21, 0, 3
4RTKC, E, 5, -25, 0, 3
D3L1P, F, 4, -21, 0, 3
KCJ04, A, 5, -31, 0, 3
D3L1P, F, 4, -21, 0, 3
KCJ04, B, 5, -36, 0, 3
D3L1P, F, 4, -21, 0, 3
KCJ04, D, 5, -39, 0, 3
D3L1P, F, 4, -21, 0, 3
KCJ04, E, 5, -25, 0, 3
D3L1P, F, 4, -21, 0, 3
KCJ04, F, 5, -18, 0, 3
D3L1P, F, 4, -18, 0, 3
VCIBQ, A, 5, -31, 0, 3
D3L1P, F, 4, -18, 0, 3
VCIBQ, B, 5, -36, 0, 3
D3L1P, F, 4, -18, 0, 3
VCIBQ, D, 5, -39, 0, 3
D3L1P, F, 4, -18, 0, 3
W427K, B, 5, -36, 0, 3
D3L1P, F, 4, -18, 0, 3
W427K, C, 5, -21, 0, 3
D3L1P, F, 4, -18, 0, 3
W427K, D, 5, -39, 0, 3
D3L1P, F, 4, -18, 0, 3
W427K, F, 5, -18, 0, 3
D3L1P, F, 4, -18, 0, 3
J3L76, D, 3, -18, 0, 3
76AUB, C, 2, 0, 0, 20
J3L76, E, 3, inf, 0, 20
D3L1P, B, 4, -inf, 0, 20
4RTKC, A, 5, 6, 0, 20
D3L1P, B, 4, 6, 6, 20
4RTKC, C, 5, 16, 6, 20
D3L1P, B, 4, 16, 16, 20
4RTKC, D, 5, -2, 16, 20
D3L1P, B, 4, 16, 16, 20
4RTKC, E, 5, 12, 16, 20
D3L1P, B, 4, 16, 16, 20
4RTKC, F, 5, 19, 16, 20
D3L1P, B, 4, 19, 19, 20
KCJ04, A, 5, 6, 19, 20
D3L1P, B, 4, 19, 19, 20
KCJ04, B, 5, 1, 19, 20
D3L1P, B, 4, 19, 19, 20
KCJ04, D, 5, -2, 19, 20
D3L1P, B, 4, 19, 19, 20
KCJ04, E, 5, 12, 19, 20
D3L1P, B, 4, 19, 19, 20
KCJ04, F, 5, 19, 19, 20
D3L1P, B, 4, 19, 19, 20
VCIBQ, A, 5, 6, 19, 20
D3L1P, B, 4, 19, 19, 20
VCIBQ, D, 5, -2, 19, 20
D3L1P, B, 4, 19, 19, 20
VCIBQ, F, 5, 19, 19, 20
D3L1P, B, 4, 19, 19, 20
W427K, B, 5, 1, 19, 20
D3L1P, B, 4, 19, 19, 20
W427K, C, 5, 16, 19, 20
D3L1P, B, 4, 19, 19, 20
W427K, D, 5, -2, 19, 20
D3L1P, B, 4, 19, 19, 20
W427K, F, 5, 19, 19, 20
D3L1P, B, 4, 19, 19, 20
J3L76, E, 3, 19, 0, 19
D3L1P, D, 4, -inf, 0, 19
4RTKC, A, 5, -6, 0, 19
D3L1P, D, 4, -6, 0, 19
4RTKC, B, 5, -11, 0, 19
D3L1P, D, 4, -6, 0, 19
4RTKC, C, 5, 4, 0, 19
D3L1P, D, 4, 4, 4, 19
4RTKC, E, 5, 0, 4, 19
D3L1P, D, 4, 4, 4, 19
4RTKC, F, 5, 7, 4, 19
D3L1P, D, 4, 7, 7, 19
KCJ04, A, 5, -6, 7, 19
D3L1P, D, 4, 7, 7, 19
KCJ04, B, 5, -11, 7, 19
D3L1P, D, 4, 7, 7, 19
KCJ04, D, 5, -14, 7, 19
D3L1P, D, 4, 7, 7, 19
KCJ04, E, 5, 0, 7, 19
D3L1P, D, 4, 7, 7, 19
KCJ04, F, 5, 7, 7, 19
D3L1P, D, 4, 7, 7, 19
VCIBQ, A, 5, -6, 7, 19
D3L1P, D, 4, 7, 7, 19
VCIBQ, B, 5, -11, 7, 19
D3L1P, D, 4, 7, 7, 19
VCIBQ, F, 5, 7, 7, 19
D3L1P, D, 4, 7, 7, 19
W427K, B, 5, -11, 7, 19
D3L1P, D, 4, 7, 7, 19
W427K, C, 5, 4, 7, 19
D3L1P, D, 4, 7, 7, 19
W427K, D, 5, -14, 7, 19
D3L1P, D, 4, 7, 7, 19
W427K, F, 5, 7, 7, 19
D3L1P, D, 4, 7, 7, 19
J3L76, E, 3, 7, 0, 7
D3L1P, F, 4, -inf, 0, 7
4RTKC, A, 5, -17, 0, 7
D3L1P, F, 4, -17, 0, 7
4RTKC, B, 5, -22, 0, 7
D3L1P, F, 4, -17, 0, 7
4RTKC, C, 5, -7, 0, 7
D3L1P, F, 4, -7, 0, 7
4RTKC, D, 5, -25, 0, 7
D3L1P, F, 4, -7, 0, 7
4RTKC, E, 5, -11, 0, 7
D3L1P, F, 4, -7, 0, 7
KCJ04, A, 5, -17, 0, 7
D3L1P, F, 4, -7, 0, 7
KCJ04, B, 5, -22, 0, 7
D3L1P, F, 4, -7, 0, 7
KCJ04, D, 5, -25, 0, 7
D3L1P, F, 4, -7, 0, 7
KCJ04, E, 5, -11, 0, 7
D3L1P, F, 4, -7, 0, 7
KCJ04, F, 5, -4, 0, 7
